triplesID,Type,Start_entity,End_entity,start_entity_Labels,end_entity_Labels,start_entity_id,start_entity_id
1030,HAS_LATITUDE_AND_LONGITUDE,Vernier,"46° 13′ 06″ N, 6° 06′ 40″ E",__Entity__,__Entity__,316,544
1031,HAS_LATITUDE_AND_LONGITUDE,Vernier,"46° 13′ 11″ N, 6° 06′ 21″ E",__Entity__,__Entity__,316,554
1032,HAS_LATITUDE_AND_LONGITUDE,Vernier,"46° 12′ 59″ N, 6° 07′ 05″ E",__Entity__,__Entity__,316,556
1033,SERVED_BY,Vieusseux,Genève,__Entity__,__Entity__,317,236
1034,ON_LINE,Vieusseux,Ligne 15,__Entity__,__Entity__,317,296
1035,PART_OF,Lausanne,Ligne 15,__Entity__,__Entity__,318,296
1036,ON_LINE,Lausanne,Ligne 15,__Entity__,__Entity__,318,296
1037,HAS_RELATION_WITH,Lausanne,Genève-Aéroport,__Entity__,__Entity__,318,704
1038,HAS_CONNECTION_WITH,Lausanne,Lancy-Pont-Rouge,__Entity__,__Entity__,318,241
1039,ON_LINE,Onex,Ligne 18,__Entity__,__Entity__,319,302
1040,ON_LINE,L'Île Genève,Ligne 17,__Entity__,__Entity__,320,322
1041,ON_LINE,Luchepelet,Ligne 18,__Entity__,__Entity__,321,302
1042,PART_OF,Ligne 17,Tramway de Genève,__Entity__,__Entity__,322,587
1043,OPERATED_BY,Ligne 17,Transports publics genevois,__Entity__,__Entity__,322,598
1044,SERVES,Ligne 17,Genève,__Entity__,__Entity__,322,236
1045,SERVES,Ligne 17,Annemasse,__Entity__,__Entity__,322,258
1046,SERVES,Ligne 17,Thônex,__Entity__,__Entity__,322,294
1047,SERVES,Ligne 17,Carouge,__Entity__,__Entity__,322,340
1048,SERVES,Ligne 17,Lancy,__Entity__,__Entity__,322,493
1049,SERVES,Ligne 17,Gare de Lancy-Pont-Rouge,__Entity__,__Entity__,322,718
1050,SERVES,Ligne 17,Chêne-Bougeries,__Entity__,__Entity__,322,1047
1051,SERVES,Ligne 17,Chêne-Bourg,__Entity__,__Entity__,322,1051
1052,SERVES,Ligne 17,Ambilly,__Entity__,__Entity__,322,1052
1053,SERVES,Ligne 17,Gaillard,__Entity__,__Entity__,322,1054
1054,HAS_TERMINUS,Ligne 17,"Lancy-Pont-Rouge, gare",__Entity__,__Entity__,322,696
1055,HAS_TERMINUS,Ligne 17,"Annemasse, Parc Montessuit",__Entity__,__Entity__,322,725
1056,HAS_INFRASTRUCTURE,Ligne 17,Conduite (système),__Entity__,__Entity__,322,1050
1057,HAS_DEPOT,Ligne 17,Bachet-de-Pesay En Chardon,__Entity__,__Entity__,322,668
1058,HAS_STOP,Ligne 17,L'Arve,__Entity__,__Entity__,322,280
1059,HAS_STOP,Ligne 17,Ligne 15,__Entity__,__Entity__,322,296
1060,HAS_STOP,Ligne 17,CEVA,__Entity__,__Entity__,322,657
1061,HAS_STOP,Ligne 17,"Carouge, Pictet-Thellusson",__Entity__,__Entity__,322,690
1062,HAS_STOP,Ligne 17,"Genève, Industrielle",__Entity__,__Entity__,322,693
1063,HAS_STOP,Ligne 17,"Genève, Uni-Mail",__Entity__,__Entity__,322,694
1064,HAS_STOP,Ligne 17,"Lancy-Pont-Rouge, gare",__Entity__,__Entity__,322,696
1065,HAS_STOP,Ligne 17,"Genève, Acacias",__Entity__,__Entity__,322,697
1066,HAS_STOP,Ligne 17,"Genève, Plainpalais",__Entity__,__Entity__,322,698
1067,HAS_STOP,Ligne 17,Route des Jeunes (Voie centrale),__Entity__,__Entity__,322,711
1068,HAS_STOP,Ligne 17,Gare de Lancy-Pont-Rouge,__Entity__,__Entity__,322,718
1069,HAS_STOP,Ligne 17,"Lancy-Pont-Rouge, gare/Étoile",__Entity__,__Entity__,322,723
1070,HAS_STOP,Ligne 17,Point de rebroussement,__Entity__,__Entity__,322,863
1071,HAS_STOP,Ligne 17,"Lignes 12 et 18 vers Lancy-Bachet, gare et Grand-Lancy, Palettes",__Entity__,__Entity__,322,1048
1072,HAS_STOP,Ligne 17,Ligne 15 vers Genève,__Entity__,__Entity__,322,1049
1073,HAS_STOP,Ligne 17,Jonction avec la gare de Genève-La Praille,__Entity__,__Entity__,322,1053
1074,HAS_ROLLING_STOCK,Ligne 17,Stadler Tango,__Entity__,__Entity__,322,560
1075,HAS_ROLLING_STOCK,Ligne 17,Bombardier Cityrunner,__Entity__,__Entity__,322,571
1076,STRENGTHENS,Ligne 17,CERN,__Entity__,__Entity__,322,288
1077,STRENGTHENS,Ligne 17,Ligne 12,__Entity__,__Entity__,322,295
1078,STRENGTHENS,Ligne 17,Route des Acacias,__Entity__,__Entity__,322,1117
1079,CROSSES_BORDER_AT,Ligne 17,Moillesulaz,__Entity__,__Entity__,322,252
1080,CROSSED_BORDER_IN_YEAR,Ligne 17,2019,__Entity__,__Entity__,322,952
1081,VALIDATED_IN_YEAR,Ligne 17,2018,__Entity__,__Entity__,322,1120
1082,CONSTRUCTION_LAUNCHED_ON,Ligne 17,30 janvier 2017,__Entity__,__Entity__,322,1121
1083,BUILDING_DEMOLISHED_IN_YEAR,Ligne 17,2017,__Entity__,__Entity__,322,1119
1084,FIRST_RAIL_LAID_ON,Ligne 17,20 février 2017,__Entity__,__Entity__,322,1116
1085,SUBTERRANEAN_NETWORKS_DEVIATED_IN_YEAR,Ligne 17,2017,__Entity__,__Entity__,322,1119
1086,TRACK_LAID_AND_ROADS_BUILT_BETWEEN,Ligne 17,printemps 2018,__Entity__,__Entity__,322,1118
1087,SERVED_BY,Lyon,Genève,__Entity__,__Entity__,323,236
1088,ON_LINE,Lyon,Ligne 15,__Entity__,__Entity__,323,296
1089,HAS_TRANSPORTATION,Lyon,Tramway,__Entity__,__Entity__,323,539
1090,ON_LINE,La Dode,Ligne 18,__Entity__,__Entity__,324,302
1091,ON_LINE,Pré-Marais,Ligne 18,__Entity__,__Entity__,325,302
1092,PART_OF,Bernex,ligne 4,__Entity__,__Entity__,326,336
1093,PART_OF,Bernex,ligne 2,__Entity__,__Entity__,326,341
1094,PART_OF,Bernex,ligne 15,__Entity__,__Entity__,326,342
1095,PART_OF,Bernex,ieurs quartiers de Genève,__Entity__,__Entity__,326,343
1096,PART_OF,Bernex,quelques communes de l'agglomération,__Entity__,__Entity__,326,345
1097,SERVED_BY,Bernex,Ligne 14,__Entity__,__Entity__,326,473
1098,HAS_START_DATE,Bernex,2012,__Entity__,__Entity__,326,471
1099,HAS_END_DATE,Bernex,2014,__Entity__,__Entity__,326,349
1100,ON_LINE,Bernex,Ligne 18,__Entity__,__Entity__,326,302
1101,TERMINUS_OF,Bernex,ligne 14,__Entity__,__Entity__,326,332
1102,HAS_DEVELOPMENT,Bernex,1 600 logements,__Entity__,__Entity__,326,479
1103,CONNECTED_BY_TRAM,Bernex,Meyrin,__Entity__,__Entity__,326,299
1104,CONNECTED_BY_LINE_14,Bernex,Genève,__Entity__,__Entity__,326,236
1105,CONNECTED_BY_LINE_14,Bernex,Vailly,__Entity__,__Entity__,326,310
1106,MENTIONS,52cd97efd3cf22b6002b9df7ec307882,Meyrin,Document,__Entity__,329,299
1107,MENTIONS,52cd97efd3cf22b6002b9df7ec307882,Gravière,Document,__Entity__,329,303
1108,MENTIONS,52cd97efd3cf22b6002b9df7ec307882,Vailly,Document,__Entity__,329,310
1109,MENTIONS,52cd97efd3cf22b6002b9df7ec307882,Grand-Lancy,Document,__Entity__,329,313
1110,MENTIONS,52cd97efd3cf22b6002b9df7ec307882,Bernex,Document,__Entity__,329,326
1111,MENTIONS,52cd97efd3cf22b6002b9df7ec307882,Bachet-de-Pesay,Document,__Entity__,329,330
1112,MENTIONS,52cd97efd3cf22b6002b9df7ec307882,TCOB,Document,__Entity__,329,331
1113,MENTIONS,52cd97efd3cf22b6002b9df7ec307882,ligne 14,Document,__Entity__,329,332
1114,MENTIONS,52cd97efd3cf22b6002b9df7ec307882,Chancy,Document,__Entity__,329,333
1115,MENTIONS,52cd97efd3cf22b6002b9df7ec307882,ligne 22,Document,__Entity__,329,334
1116,MENTIONS,52cd97efd3cf22b6002b9df7ec307882,Avanchet,Document,__Entity__,329,335
1117,MENTIONS,52cd97efd3cf22b6002b9df7ec307882,ligne 4,Document,__Entity__,329,336
1118,MENTIONS,52cd97efd3cf22b6002b9df7ec307882,TCMC,Document,__Entity__,329,337
1119,MENTIONS,52cd97efd3cf22b6002b9df7ec307882,quai de la Poste,Document,__Entity__,329,338
1120,MENTIONS,52cd97efd3cf22b6002b9df7ec307882,Meyrin-Gravière,Document,__Entity__,329,339
1121,MENTIONS,52cd97efd3cf22b6002b9df7ec307882,Carouge,Document,__Entity__,329,340
1122,MENTIONS,52cd97efd3cf22b6002b9df7ec307882,ligne 2,Document,__Entity__,329,341
1123,MENTIONS,52cd97efd3cf22b6002b9df7ec307882,ligne 15,Document,__Entity__,329,342
1124,MENTIONS,52cd97efd3cf22b6002b9df7ec307882,ieurs quartiers de Genève,Document,__Entity__,329,343
1125,MENTIONS,52cd97efd3cf22b6002b9df7ec307882,Gare Cornavin,Document,__Entity__,329,344
1126,MENTIONS,52cd97efd3cf22b6002b9df7ec307882,quelques communes de l'agglomération,Document,__Entity__,329,345
1127,LOCATED_IN,Bachet-de-Pesay,Carouge,__Entity__,__Entity__,330,340
1128,CONNECTED_TO,Bachet-de-Pesay,Ligne 13,__Entity__,__Entity__,330,603
1129,TERMINUS_OF,Bachet-de-Pesay,ligne 14,__Entity__,__Entity__,330,332
1130,DEPOT_OF,Bachet-de-Pesay,Ligne 13,__Entity__,__Entity__,330,603
1131,HAS_CONNECTION,Bachet-de-Pesay,Ligne 13,__Entity__,__Entity__,330,603
1132,PART_OF,TCOB,ligne 14,__Entity__,__Entity__,331,332
1133,CREATED_BY,TCOB,ligne 14,__Entity__,__Entity__,331,332
1134,HAS_ROUTE,TCOB,Cornavin,__Entity__,__Entity__,331,287
1135,HAS_ROUTE,TCOB,Onex,__Entity__,__Entity__,331,319
1136,HAS_ROUTE,TCOB,Bernex,__Entity__,__Entity__,331,326
1137,HAS_START_DATE,TCOB,2008,__Entity__,__Entity__,331,347
1138,HAS_START_DATE,TCOB,2011,__Entity__,__Entity__,331,348
1139,HAS_END_DATE,TCOB,2011,__Entity__,__Entity__,331,348
1140,HAS_TERMINUS,ligne 14,"Confignon, croisée",__Entity__,__Entity__,332,248
1141,HAS_TERMINUS,ligne 14,"Bernex, P+R",__Entity__,__Entity__,332,278
1142,CONNECTED_TO,ligne 14,ligne 22,__Entity__,__Entity__,332,334
1143,CONNECTED_TO,ligne 14,ligne 2,__Entity__,__Entity__,332,341
1144,HAS_EXTENSION,ligne 14,"Bernex, Vailly",__Entity__,__Entity__,332,263
1145,HAS_CONSTRUCTION_COST,ligne 14,100 millions de francs suisses,__Entity__,__Entity__,332,477
1146,REPLACED_BY,ligne 14,ligne 22,__Entity__,__Entity__,332,334
1147,REPLACED,ligne 14,ligne 2,__Entity__,__Entity__,332,341
1148,HAS_STATION,ligne 14,"Bernex, P+R",__Entity__,__Entity__,332,278
1149,HAS_STATION,ligne 14,Vailly,__Entity__,__Entity__,332,310
1150,HAS_CHALLENGE,ligne 14,difficultés financières,__Entity__,__Entity__,332,476
1151,HAS_CHALLENGE,ligne 14,forte opposition,__Entity__,__Entity__,332,478
1152,HAS_CHALLENGE,ligne 14,pandémie de Covid-19,__Entity__,__Entity__,332,480
1153,PART_OF,Chancy,ligne 2,__Entity__,__Entity__,333,341
1154,PART_OF,Chancy,ligne 15,__Entity__,__Entity__,333,342
1155,TERMINUS_OF,Avanchet,ligne 14,__Entity__,__Entity__,335,332
1156,PART_OF,TCMC,ligne 14,__Entity__,__Entity__,337,332
1157,CREATED_BY,TCMC,ligne 14,__Entity__,__Entity__,337,332
1158,HAS_ROUTE,TCMC,Cornavin,__Entity__,__Entity__,337,287
1159,HAS_ROUTE,TCMC,Meyrin-Cité,__Entity__,__Entity__,337,1209
1160,HAS_ROUTE,TCMC,Meyrin-CERN,__Entity__,__Entity__,337,1210
1161,HAS_ROUTE,TCMC,Meyrin-Village,__Entity__,__Entity__,337,1212
1162,HAS_ROUTE,TCMC,Direttissima,__Entity__,__Entity__,337,1213
1163,TERMINUS_OF,quai de la Poste,ligne 14,__Entity__,__Entity__,338,332
1164,TERMINUS_OF,Meyrin-Gravière,ligne 14,__Entity__,__Entity__,339,332
1165,HAS_ROUTE,Carouge,Genève,__Entity__,__Entity__,340,236
1166,HAS_ROUTE,Carouge,Nations,__Entity__,__Entity__,340,271
1167,HAS_ROUTE,Carouge,Genève-Cornavin,__Entity__,__Entity__,340,289
1168,HAS_ROUTE,Carouge,Palais des Nations,__Entity__,__Entity__,340,908
1169,TERMINUS_OF,Carouge,ligne 14,__Entity__,__Entity__,340,332
1170,HAS_RELATION_WITH,Carouge,Pictet-Thellusson,__Entity__,__Entity__,340,713
1171,HAS_PLACE,Carouge,Pictet-Thellusson,__Entity__,__Entity__,340,713
1172,HAS_BORDOR,Carouge,Pictet-Thellusson,__Entity__,__Entity__,340,713
1173,CONNECTED_BY_LINE_12,Carouge,Lancy-Bachet,__Entity__,__Entity__,340,307
1174,CONNECTED_BY_LINE_12,Carouge,Dépôt du Bachet-de-Pesay,__Entity__,__Entity__,340,646
1175,CONNECTED_BY_LINE_12,Carouge,Rondeau,__Entity__,__Entity__,340,1198
1176,PART_OF,ligne 15,réseau de six lignes de trams,__Entity__,__Entity__,342,110
1177,SERVES,ligne 15,ZIPLO,__Entity__,__Entity__,342,866
1178,HAS_DESTINATION,ligne 15,Ferney,__Entity__,__Entity__,342,112
1179,HAS_DESTINATION,ligne 15,Saint-Julien,__Entity__,__Entity__,342,971
1180,CONNECTED_TO,Gare Cornavin,Ligne 13,__Entity__,__Entity__,344,603
1181,TERMINUS_OF,Gare Cornavin,ligne 14,__Entity__,__Entity__,344,332
1182,HAS_CONNECTION,Gare Cornavin,Ligne 13,__Entity__,__Entity__,344,603
1183,MENTIONS,a278d2c03789d4638eef1fe5ab6cba02,CERN,Document,__Entity__,346,288
1184,MENTIONS,a278d2c03789d4638eef1fe5ab6cba02,Ligne 18,Document,__Entity__,346,302
1185,MENTIONS,a278d2c03789d4638eef1fe5ab6cba02,Bernex,Document,__Entity__,346,326
1186,MENTIONS,a278d2c03789d4638eef1fe5ab6cba02,TCOB,Document,__Entity__,346,331
1187,MENTIONS,a278d2c03789d4638eef1fe5ab6cba02,2008,Document,__Entity__,346,347
1188,MENTIONS,a278d2c03789d4638eef1fe5ab6cba02,2011,Document,__Entity__,346,348
1189,MENTIONS,a278d2c03789d4638eef1fe5ab6cba02,2014,Document,__Entity__,346,349
1190,MENTIONS,a278d2c03789d4638eef1fe5ab6cba02,MC,Document,__Entity__,346,469
1191,MENTIONS,a278d2c03789d4638eef1fe5ab6cba02,2007,Document,__Entity__,346,470
1192,MENTIONS,a278d2c03789d4638eef1fe5ab6cba02,2012,Document,__Entity__,346,471
1193,MENTIONS,a278d2c03789d4638eef1fe5ab6cba02,2003,Document,__Entity__,346,472
1194,MENTIONS,a278d2c03789d4638eef1fe5ab6cba02,Ligne 14,Document,__Entity__,346,473
1195,MENTIONS,a278d2c03789d4638eef1fe5ab6cba02,2009,Document,__Entity__,346,474
1196,HAS_EVENT,rue du Commerce,travaux de piétonnisation,__Entity__,__Entity__,351,364
1197,HAS_WATER_CUT,rue du Commerce,06/03,__Entity__,__Entity__,351,440
1198,HAS_WATER_CUT,rue du Commerce,28/02,__Entity__,__Entity__,351,443
1199,HAS_WATER_CUT,rue du Commerce,05/03,__Entity__,__Entity__,351,445
1200,HAS_WATER_CUT,rue du Commerce,11/03,__Entity__,__Entity__,351,446
1201,HAS_WATER_CUT,rue du Commerce,29/02,__Entity__,__Entity__,351,449
1202,HAS_WATER_CUT,rue du Commerce,12/03,__Entity__,__Entity__,351,450
1203,TIME_PERIOD,rue du Commerce,de 8h30 à 15h,__Entity__,__Entity__,351,465
1204,TIME_PERIOD,rue du Commerce,du n°9 au n°24,__Entity__,__Entity__,351,762
1205,DATE,rue du Commerce,lundi 19 février 2024,__Entity__,__Entity__,351,761
1206,HAS_EVENT,rue Blanc,déviation,__Entity__,__Entity__,353,226
1207,HAS_EVENT,rue Bert,déviation,__Entity__,__Entity__,356,226
1208,HAS_START_DATE,intervention de réhabilitation sans tranchées,9 septembre,__Entity__,__Entity__,359,225
1209,HAS_END_DATE,intervention de réhabilitation sans tranchées,20 septembre,__Entity__,__Entity__,359,352
1210,CONNECTS,La rue Malbrande,avenue Henri Barbusse,__Entity__,__Entity__,360,231
1211,CONNECTS,La rue Malbrande,route des Vallées,__Entity__,__Entity__,360,355
1212,HAS_TRAFFIC_DIRECTION,La rue Malbrande,sens unique,__Entity__,__Entity__,360,366
1213,HAS_START_DATE,travaux de piétonnisation,23 septembre,__Entity__,__Entity__,364,233
1214,HAS_START_DATE,travaux de piétonnisation,mardi 30 juillet 2024,__Entity__,__Entity__,364,362
1215,HAS_END_DATE,travaux de piétonnisation,mercredi 31 juillet 2024,__Entity__,__Entity__,364,350
1216,HAS_END_DATE,travaux de piétonnisation,22 septembre,__Entity__,__Entity__,364,357
1217,HAS_START_TIME,travaux de piétonnisation,6h du matin,__Entity__,__Entity__,364,354
1218,HAS_END_TIME,travaux de piétonnisation,soir,__Entity__,__Entity__,364,361
1219,MENTIONS,726804048948ea2692159889310dddd4,Rue du Commerce,Document,__Entity__,367,164
1220,MENTIONS,726804048948ea2692159889310dddd4,Rue de la Gare,Document,__Entity__,367,171
1221,MENTIONS,726804048948ea2692159889310dddd4,travaux,Document,__Entity__,367,211
1222,MENTIONS,726804048948ea2692159889310dddd4,Coupure d’eau,Document,__Entity__,367,368
1223,MENTIONS,726804048948ea2692159889310dddd4,PAV,Document,__Entity__,367,369
1224,MENTIONS,726804048948ea2692159889310dddd4,Rue du Mont-Blanc,Document,__Entity__,367,370
1225,MENTIONS,726804048948ea2692159889310dddd4,Avenue Ferry,Document,__Entity__,367,371
1226,MENTIONS,726804048948ea2692159889310dddd4,Rue des Voirons,Document,__Entity__,367,372
1227,MENTIONS,726804048948ea2692159889310dddd4,Coupures d’électricité,Document,__Entity__,367,373
1228,MENTIONS,726804048948ea2692159889310dddd4,Coupures de gaz,Document,__Entity__,367,374
1229,MENTIONS,726804048948ea2692159889310dddd4,Avenue Pasteur,Document,__Entity__,367,375
1230,PART_OF,Coupure d’eau,Travaux de dévoiement des réseaux humides,__Entity__,__Entity__,368,414
1231,DONE_BY,Coupure d’eau,service Eau et Assainissement d’Annemasse Agglo,__Entity__,__Entity__,368,427
1232,HAS_CAUSE,Coupure d’eau,travaux de dévoiement du réseau d’eau potable avenue Pasteur,__Entity__,__Entity__,368,436
1233,HAS_LOCATION,PAV,Rue du Commerce,__Entity__,__Entity__,369,164
1234,HAS_LOCATION,PAV,Avenue Ferry,__Entity__,__Entity__,369,371
1235,HAS_EVENT,Rue du Mont-Blanc,Coupure d’eau,__Entity__,__Entity__,370,368
1236,HAS_TRAFFIC_CHANGE,Rue du Mont-Blanc,Annemasse Agglo,__Entity__,__Entity__,370,207
1237,HAS_EVENT,Rue des Voirons,Coupures d’électricité,__Entity__,__Entity__,372,373
1238,HAS_EVENT,Rue des Voirons,Coupures de gaz,__Entity__,__Entity__,372,374
1239,HAS_EVENT,Rue des Voirons,Suppression des arbres rue des Voirons,__Entity__,__Entity__,372,783
1240,WILL_RECEIVE,Rue des Voirons,2 arbres,__Entity__,__Entity__,372,781
1241,HAS_WORK,Avenue Pasteur,travaux,__Entity__,__Entity__,375,211
1242,WORK_ON,Avenue Pasteur,Piétonnisation,__Entity__,__Entity__,375,159
1243,MENTIONS,4fa4d525dcd59c61a78f50dd99bccc27,Rue des Vétérans,Document,__Entity__,376,154
1244,MENTIONS,4fa4d525dcd59c61a78f50dd99bccc27,Coupure d’eau,Document,__Entity__,376,368
1245,MENTIONS,4fa4d525dcd59c61a78f50dd99bccc27,Rue des Voirons,Document,__Entity__,376,372
1246,MENTIONS,4fa4d525dcd59c61a78f50dd99bccc27,Coupures de gaz,Document,__Entity__,376,374
1247,MENTIONS,4fa4d525dcd59c61a78f50dd99bccc27,1er juillet,Document,__Entity__,376,377
1248,MENTIONS,4fa4d525dcd59c61a78f50dd99bccc27,Rue Madame Fleutet,Document,__Entity__,376,378
1249,MENTIONS,4fa4d525dcd59c61a78f50dd99bccc27,Intervention sur les bornes d’accès,Document,__Entity__,376,379
1250,MENTIONS,4fa4d525dcd59c61a78f50dd99bccc27,Végétaliser une partie de la place,Document,__Entity__,376,380
1251,MENTIONS,4fa4d525dcd59c61a78f50dd99bccc27,Accès bornes,Document,__Entity__,376,381
1252,MENTIONS,4fa4d525dcd59c61a78f50dd99bccc27,Plantation des arbres,Document,__Entity__,376,382
1253,MENTIONS,4fa4d525dcd59c61a78f50dd99bccc27,Impasse du Faucigny,Document,__Entity__,376,383
1254,MENTIONS,4fa4d525dcd59c61a78f50dd99bccc27,Pose du mobilier urbain,Document,__Entity__,376,384
1255,MENTIONS,4fa4d525dcd59c61a78f50dd99bccc27,Rue du Faucigny,Document,__Entity__,376,385
1256,MENTIONS,4fa4d525dcd59c61a78f50dd99bccc27,11h,Document,__Entity__,376,386
1257,MENTIONS,4fa4d525dcd59c61a78f50dd99bccc27,Place Jean-Jacques Rousseau,Document,__Entity__,376,387
1258,MENTIONS,4fa4d525dcd59c61a78f50dd99bccc27,7h,Document,__Entity__,376,388
1259,MENTIONS,4fa4d525dcd59c61a78f50dd99bccc27,22 juillet,Document,__Entity__,376,389
1260,MENTIONS,4fa4d525dcd59c61a78f50dd99bccc27,Automne,Document,__Entity__,376,390
1261,MENTIONS,4fa4d525dcd59c61a78f50dd99bccc27,8 juillet,Document,__Entity__,376,391
1262,MENTIONS,4fa4d525dcd59c61a78f50dd99bccc27,Accès des riverains,Document,__Entity__,376,392
1263,MENTIONS,4fa4d525dcd59c61a78f50dd99bccc27,Accès riverains modifié,Document,__Entity__,376,393
1264,MENTIONS,4fa4d525dcd59c61a78f50dd99bccc27,9 juillet,Document,__Entity__,376,394
1265,MENTIONS,4fa4d525dcd59c61a78f50dd99bccc27,Rue des Platanes,Document,__Entity__,376,395
1266,MENTIONS,4fa4d525dcd59c61a78f50dd99bccc27,19 juillet,Document,__Entity__,376,396
1267,MENTIONS,4fa4d525dcd59c61a78f50dd99bccc27,Mairie,Document,__Entity__,376,747
1268,HAS_EVENT,1er juillet,Pose du mobilier urbain,__Entity__,__Entity__,377,384
1269,HAS_EVENT,Rue Madame Fleutet,Accès riverains modifié,__Entity__,__Entity__,378,393
1270,HAS_EVENT,Impasse du Faucigny,Accès riverains modifié,__Entity__,__Entity__,383,393
1271,HAS_EVENT,Rue du Faucigny,Coupure d’eau,__Entity__,__Entity__,385,368
1272,HAS_EVENT,Rue du Faucigny,coupure d’eau ponctuelle,__Entity__,__Entity__,385,1260
1273,ACCESSIBLE_VIA,Rue du Faucigny,Rue René Blanc,__Entity__,__Entity__,385,153
1274,WORK_ON,Rue du Faucigny,Premiers travaux préparatoires,__Entity__,__Entity__,385,934
1275,LOCATED_BETWEEN,Rue du Faucigny,Avenue Jules Ferry,__Entity__,__Entity__,385,149
1276,LOCATED_BETWEEN,Rue du Faucigny,Rond-point de l’Etoile,__Entity__,__Entity__,385,1254
1277,HAS_EVENT,11h,Accès des riverains,__Entity__,__Entity__,386,392
1278,HAS_EVENT,Place Jean-Jacques Rousseau,Accès bornes,__Entity__,__Entity__,387,381
1279,HAS_EVENT,7h,Accès des riverains,__Entity__,__Entity__,388,392
1280,HAS_EVENT,22 juillet,Coupures de gaz,__Entity__,__Entity__,389,374
1281,HAS_EVENT,Automne,Plantation des arbres,__Entity__,__Entity__,390,382
1282,HAS_EVENT,8 juillet,Intervention sur les bornes d’accès,__Entity__,__Entity__,391,379
1283,HAS_EVENT,8 juillet,Végétaliser une partie de la place,__Entity__,__Entity__,391,380
1284,HAS_EVENT,9 juillet,Intervention sur les bornes d’accès,__Entity__,__Entity__,394,379
1285,HAS_EVENT,9 juillet,Accès des riverains,__Entity__,__Entity__,394,392
1286,HAS_EVENT,Rue des Platanes,Coupure d’eau,__Entity__,__Entity__,395,368
1287,HAS_EVENT,19 juillet,Coupures de gaz,__Entity__,__Entity__,396,374
1288,MENTIONS,46e8c441bc2ddd4583b7639f2b65c177,Annemasse Agglo,Document,__Entity__,400,207
1289,MENTIONS,46e8c441bc2ddd4583b7639f2b65c177,coupure d'eau,Document,__Entity__,400,401
1290,MENTIONS,46e8c441bc2ddd4583b7639f2b65c177,fermeture à la circulation,Document,__Entity__,400,402
1291,MENTIONS,46e8c441bc2ddd4583b7639f2b65c177,Rue Aristide Briand,Document,__Entity__,400,403
1292,MENTIONS,46e8c441bc2ddd4583b7639f2b65c177,rue du Chablais,Document,__Entity__,400,404
1293,MENTIONS,46e8c441bc2ddd4583b7639f2b65c177,rue Adolphe Magnin,Document,__Entity__,400,405
1294,MENTIONS,46e8c441bc2ddd4583b7639f2b65c177,abonnés,Document,__Entity__,400,406
1295,MENTIONS,46e8c441bc2ddd4583b7639f2b65c177,service d'eau,Document,__Entity__,400,407
1296,MENTIONS,46e8c441bc2ddd4583b7639f2b65c177,rue du Mont-Blanc,Document,__Entity__,400,408
1297,HAS_EVENT,Rue Aristide Briand,coupure d'eau,__Entity__,__Entity__,403,401
1298,HAS_TRAFFIC_CHANGE,Rue Aristide Briand,Zone 30,__Entity__,__Entity__,403,1271
1299,HAS_TRAFFIC_CHANGE,Rue Aristide Briand,Double sens,__Entity__,__Entity__,403,1273
1300,HAS_EVENT,rue du Chablais,fermeture à la circulation,__Entity__,__Entity__,404,402
1301,HAS_ACCESS_FROM,rue du Chablais,rue Adolphe Magnin,__Entity__,__Entity__,404,405
1302,SERVES,service d'eau,abonnés,__Entity__,__Entity__,407,406
1303,HAS_EVENT,rue du Mont-Blanc,fermeture à la circulation,__Entity__,__Entity__,408,402
1304,MENTIONS,114cc25dd4ba8189d76dffcdec860b15,Avenue Jules Ferry,Document,__Entity__,410,149
1305,MENTIONS,114cc25dd4ba8189d76dffcdec860b15,Rue René Blanc,Document,__Entity__,410,153
1306,MENTIONS,114cc25dd4ba8189d76dffcdec860b15,Rue des Vétérans,Document,__Entity__,410,154
1307,MENTIONS,114cc25dd4ba8189d76dffcdec860b15,Rue de la Gare,Document,__Entity__,410,171
