triplesID,relationID,Type,Start_entity,End_entity,start_entity_Labels,end_entity_Labels,start_entity_id,end_entity_id
,240,HAS_DATE,coupure d’eau,le lundi 4 décembre 2023,__Entity__,__Entity__,813,814
,165,AFFECTED_BY,Rue des Tournelles,coupures d’eau,__Entity__,__Entity__,821,828
,165,AFFECTED_BY,Avenue Henri Barbusse,coupures d’eau,__Entity__,__Entity__,823,828
,70,WORK_ON,Avenue Henri Barbusse,Mise en sens unique,__Entity__,__Entity__,823,1252
,68,HAS_EVENT,nuit de mardi 21 novembre 2023,coupures d’eau,__Entity__,__Entity__,825,828
,165,AFFECTED_BY,Rue de Faucigny,coupures d’eau,__Entity__,__Entity__,826,828
,68,HAS_EVENT,Route des Vallées,coupure d’eau ponctuelle,__Entity__,__Entity__,827,1260
,165,AFFECTED_BY,Route des Vallées,coupures d’eau,__Entity__,__Entity__,827,828
,165,AFFECTED_BY,Avenue du Giffre,coupures d’eau,__Entity__,__Entity__,829,828
,68,HAS_EVENT,nuit de mercredi 22 novembre 2023,coupures d’eau,__Entity__,__Entity__,830,828
,79,HAS_STATUS,rue Fleutet,impasse,__Entity__,__Entity__,831,856
,165,AFFECTED_BY,rue Fleutet,changement de collecte,__Entity__,__Entity__,831,834
,79,HAS_STATUS,rue Platanes,impasse,__Entity__,__Entity__,832,856
,165,AFFECTED_BY,rue Platanes,changement de collecte,__Entity__,__Entity__,832,834
,2,LOCATED_IN,Service Eau et Assainissement d'Annemasse Agglo,Annemasse,__Entity__,__Entity__,833,258
,239,WORKS_ON,Service Eau et Assainissement d'Annemasse Agglo,réseau d’eau potable,__Entity__,__Entity__,833,822
,68,HAS_EVENT,nuit de lundi 20 novembre 2023,coupures d’eau,__Entity__,__Entity__,835,828
,33,WORKS_FOR,service de l’eau d’Annemasse Agglo,Annemasse Agglo,__Entity__,__Entity__,838,207
,241,PROVIDES_CONTACT,TAC Mobilités,www. tac-mobilites.fr,__Entity__,__Entity__,843,847
,241,PROVIDES_CONTACT,TAC Mobilités,0 800 00 19 53,__Entity__,__Entity__,843,850
,18,CONNECTS,ligne de bus Tango,Parkings Relais Altéa,__Entity__,__Entity__,844,840
,18,CONNECTS,ligne de bus Tango,Parkings Relais Jean-Monnet,__Entity__,__Entity__,844,846
,18,CONNECTS,ligne de bus Tango,centre-ville d’Annemasse,__Entity__,__Entity__,844,859
,242,HAS_DEVIATION,ligne de bus Tango,même trajet que la ligne 3,__Entity__,__Entity__,844,854
,82,ACCESSIBLE_FROM,avenue Alfred Bastin,parking Libération,__Entity__,__Entity__,845,763
,82,ACCESSIBLE_FROM,avenue Alfred Bastin,rue Aristide Briand,__Entity__,__Entity__,845,861
,243,HAS_BEHAVIOR,usagers,comportements,__Entity__,__Entity__,848,1484
,244,HAS_DIRECTION,rue du Beulet,avenue Alfred Bastin,__Entity__,__Entity__,849,845
,79,HAS_STATUS,rue du Beulet,fermée à la circulation,__Entity__,__Entity__,849,851
,245,HAS_INTERSECTION,rue du Beulet,Avenue Henri Barbusse,__Entity__,__Entity__,849,823
,62,HAS_ACCESS,rue Madame Fleutet,rue Pasteur,__Entity__,__Entity__,852,857
,62,HAS_ACCESS,rue Madame Fleutet,avenue Jules Ferry,__Entity__,__Entity__,852,858
,120,SERVES,arrêt « Périllat Lycée »,Lycée des Glières,__Entity__,__Entity__,853,1112
,244,HAS_DIRECTION,avenue de Verdun,rond-point de l’Etoile,__Entity__,__Entity__,855,841
,79,HAS_STATUS,avenue de Verdun,sens unique,__Entity__,__Entity__,855,366
,80,HAS_START_POINT,avenue de Verdun,rue du Stade Albert Baud,__Entity__,__Entity__,855,842
,246,HAS_END_POINT,avenue de Verdun,rue du Beulet,__Entity__,__Entity__,855,849
,56,PART_OF,Point de rebroussement,Genève,__Entity__,__Entity__,863,236
,56,PART_OF,Point de rebroussement,Grand-Lancy,__Entity__,__Entity__,863,313
,244,HAS_DIRECTION,Point de rebroussement,Ligne 18,__Entity__,__Entity__,863,302
,4,SERVED_BY,Point de rebroussement,Meyrin,__Entity__,__Entity__,863,299
,4,SERVED_BY,Point de rebroussement,Mey,__Entity__,__Entity__,863,1183
,98,HAS_PLACE,Point de rebroussement,Genève,__Entity__,__Entity__,863,236
,247,HAS_SYSTEM,Conduite,Manuelle,__Entity__,__Entity__,865,867
,247,HAS_SYSTEM,Conduite,Marche à vue,__Entity__,__Entity__,865,868
,56,PART_OF,ZIPLO,Plan-les-Ouates,__Entity__,__Entity__,866,679
,99,HAS_BORDOR,Fin de la phase 1,Point de rebroussement Plan-les-Ouates,__Entity__,__Entity__,870,897
,98,HAS_PLACE,Lignes 12,"vers « Lancy-Bachet, gare »",__Entity__,__Entity__,873,871
,98,HAS_PLACE,Lignes 12,", 17",__Entity__,__Entity__,873,872
,98,HAS_PLACE,Lignes 12,et 18,__Entity__,__Entity__,873,874
,98,HAS_PLACE,Lignes 12,"vers « Thônex, Moillesulaz »",__Entity__,__Entity__,873,881
,98,HAS_PLACE,Lignes 12,", « Annemasse, Parc Montessuit »",__Entity__,__Entity__,873,882
,98,HAS_PLACE,Lignes 12,"et « Meyrin, CERN »",__Entity__,__Entity__,873,883
,98,HAS_PLACE,Lignes 12,"et « Grand-Lancy, Palettes »",__Entity__,__Entity__,873,886
,98,HAS_PLACE,Lignes 14,et 18,__Entity__,__Entity__,875,874
,98,HAS_PLACE,Lignes 14,"vers « Meyrin, Gravière »",__Entity__,__Entity__,875,880
,98,HAS_PLACE,Lignes 14,"et « Meyrin, CERN »",__Entity__,__Entity__,875,883
,98,HAS_PLACE,Lignes 14,"et « Grand-Lancy, Palettes »",__Entity__,__Entity__,875,886
,98,HAS_PLACE,Lignes 14,"vers « Bernex, Vailly »",__Entity__,__Entity__,875,889
,4,SERVED_BY,gare Cornavin,Ligne Lausanne – Genève,__Entity__,__Entity__,876,877
,98,HAS_PLACE,Ligne Lausanne – Genève,Lausanne,__Entity__,__Entity__,877,318
,98,HAS_PLACE,Ligne Lausanne – Genève,Genève-Aéroport,__Entity__,__Entity__,877,704
,98,HAS_PLACE,Terminus,ligne 17,__Entity__,__Entity__,879,884
,201,EXTENDED,ligne 17,Moillesulaz,__Entity__,__Entity__,884,252
,201,EXTENDED,ligne 17,Bachet-de-Pesay,__Entity__,__Entity__,884,330
,201,EXTENDED,ligne 17,Palettes,__Entity__,__Entity__,884,594
,18,CONNECTS,ligne 17,Lancy-Pont-Rouge,__Entity__,__Entity__,884,241
,18,CONNECTS,ligne 17,Moillesulaz,__Entity__,__Entity__,884,252
,18,CONNECTS,ligne 17,des Eaux-Vives,__Entity__,__Entity__,884,1104
,14,REPLACED_BY,ligne 17,ligne 15,__Entity__,__Entity__,884,342
,14,REPLACED_BY,ligne 17,ligne 12,__Entity__,__Entity__,884,964
,248,USES_INFRASTRUCTURE,ligne 17,lignes 12,__Entity__,__Entity__,884,1098
,248,USES_INFRASTRUCTURE,ligne 17,lignes 15,__Entity__,__Entity__,884,1103
,206,ABANDONED,ligne 17,ancienne station terminus,__Entity__,__Entity__,884,1100
,249,PUT_INTO_SERVICE,ligne 17,nouveau tronçon,__Entity__,__Entity__,884,1099
,249,PUT_INTO_SERVICE,ligne 17,11 décembre 2005,__Entity__,__Entity__,884,1107
,250,IMPROVES_SERVICE,ligne 17,quartier des Acacias,__Entity__,__Entity__,884,1097
,251,AVOIDS_TRANSFER,ligne 17,voyageurs,__Entity__,__Entity__,884,1102
,252,PROVIDES_PARTIAL_SERVICE,ligne 17,Chêne-Bourg,__Entity__,__Entity__,884,1051
,253,LIMITED,ligne 17,Lancy-Pont-Rouge,__Entity__,__Entity__,884,241
,254,MOVED,ligne 17,P+R Étoile,__Entity__,__Entity__,884,1106
,98,HAS_PLACE,Jonction,gare de Genève-La Praille,__Entity__,__Entity__,885,890
,56,PART_OF,En Louche A 1,Fin de la phase 1,__Entity__,__Entity__,891,870
,99,HAS_BORDOR,frontière Perly,douane Perly,__Entity__,__Entity__,892,894
,99,HAS_BORDOR,Ravières Perly,En Louche A 1,__Entity__,__Entity__,893,891
,56,PART_OF,douane Perly,Ravières Perly,__Entity__,__Entity__,894,893
,99,HAS_BORDOR,Mössingen Point de rebroussement,Douane de Perly,__Entity__,__Entity__,895,719
,56,PART_OF,Point de rebroussement Grand-Lancy,Place du 1er-Août Grand-Lancy,__Entity__,__Entity__,896,904
,56,PART_OF,Point de rebroussement Plan-les-Ouates,ZIPLO Plan-les-Ouates,__Entity__,__Entity__,897,901
,56,PART_OF,gare/Étoile Route des Jeunes,Carouge,__Entity__,__Entity__,898,340
,56,PART_OF,Palettes Grand-Lancy,Lancy Piscine,__Entity__,__Entity__,899,706
,56,PART_OF,gare Terminus de la ligne 17,Gare de Lancy-Pont-Rouge,__Entity__,__Entity__,900,718
,99,HAS_BORDOR,ZIPLO Plan-les-Ouates,Le Rolliet,__Entity__,__Entity__,901,705
,99,HAS_BORDOR,centre Saint-Julien-en-Genevois,Mössingen Point de rebroussement,__Entity__,__Entity__,902,895
,99,HAS_BORDOR,Place du 1er-Août Grand-Lancy,Mairie de Lancy,__Entity__,__Entity__,904,720
,56,PART_OF,Gare de Saint-Julien-en-Genevois,Ligne de Longeray-Léaz au Bouveret,__Entity__,__Entity__,905,733
,108,HAS_CONNECTION_WITH,Lancy-Pont-Rouge CEVA,Gare de Genève-La Praille,__Entity__,__Entity__,906,724
,93,HAS_ROUTE,Palais des Nations,Genève-Cornavin,__Entity__,__Entity__,908,289
,11,LOCATED_AT,Tramway Genève,Uni-Mail,__Entity__,__Entity__,922,707
,11,LOCATED_AT,Tramway Genève,Acacias,__Entity__,__Entity__,922,716
,11,LOCATED_AT,Bus Genève,Mercier,__Entity__,__Entity__,923,721
,11,LOCATED_AT,Trolleybus Bus Genève,Stand,__Entity__,__Entity__,924,547
,11,LOCATED_AT,Trolleybus Bus Genève,gare Cornavin,__Entity__,__Entity__,924,876
,11,LOCATED_AT,CFF Léman Express Tramway Trolleybus Bus Genève,Môle,__Entity__,__Entity__,925,611
,11,LOCATED_AT,Tramway Bus Genève,Plainpalais,__Entity__,__Entity__,926,589
,11,LOCATED_AT,Tramway Bus Genève,Cirque,__Entity__,__Entity__,926,600
,11,LOCATED_AT,Tramway Bus Genève,Goulart,__Entity__,__Entity__,926,715
,56,PART_OF,Zone 10,Unireso,__Entity__,__Entity__,928,563
,255,ESTIMATED_COST,Chantier,"24,4 million euros",__Entity__,__Entity__,932,953
,255,ESTIMATED_COST,Chantier,210 million francs,__Entity__,__Entity__,932,960
,256,SCHEDULED_TO_START,Chantier,2022,__Entity__,__Entity__,932,931
,256,SCHEDULED_TO_START,Chantier,December 31,__Entity__,__Entity__,932,940
,257,SCHEDULED_TO_END,Chantier,December 31,__Entity__,__Entity__,932,940
,257,SCHEDULED_TO_END,Chantier,2026,__Entity__,__Entity__,932,946
,258,TOOK_PLACE_IN,Premiers travaux préparatoires,2014,__Entity__,__Entity__,934,349
,259,INCLUDED,Premiers travaux préparatoires,Demolition,__Entity__,__Entity__,934,938
,259,INCLUDED,Premiers travaux préparatoires,Perly Customs,__Entity__,__Entity__,934,947
,40,INCLUDES,Seconde phase,Perly-Certoux,__Entity__,__Entity__,942,936
,40,INCLUDES,Seconde phase,Autoroute A1,__Entity__,__Entity__,942,943
,256,SCHEDULED_TO_START,Seconde phase,2021,__Entity__,__Entity__,942,951
,256,SCHEDULED_TO_START,Seconde phase,2019,__Entity__,__Entity__,942,952
,257,SCHEDULED_TO_END,Seconde phase,Late 2023,__Entity__,__Entity__,942,933
,260,COMMITTED_TO,Canton,2021,__Entity__,__Entity__,950,951
,260,COMMITTED_TO,Canton,Serving Cherpines,__Entity__,__Entity__,950,955
,261,HAS_OUTCOME,Canton,Gain de cause,__Entity__,__Entity__,950,67
,262,TRANSPORT_PLANNING,Canton,HERMANCE,__Entity__,__Entity__,950,1510
,263,CRITICIZED_FOR,Boucle des Palettes,Building Construction,__Entity__,__Entity__,956,937
,263,CRITICIZED_FOR,Boucle des Palettes,Urban Planning,__Entity__,__Entity__,956,949
,264,ENVISIONED_SINCE,Trajet,2003,__Entity__,__Entity__,961,472
,265,FIXED_IN,Trajet,2013,__Entity__,__Entity__,961,935
,266,SUBJECTED_TO_PUBLIC_INQUIRY_IN,Trajet,France,__Entity__,__Entity__,961,654
,266,SUBJECTED_TO_PUBLIC_INQUIRY_IN,Trajet,June,__Entity__,__Entity__,961,941
,266,SUBJECTED_TO_PUBLIC_INQUIRY_IN,Trajet,2015,__Entity__,__Entity__,961,957
,266,SUBJECTED_TO_PUBLIC_INQUIRY_IN,Trajet,July,__Entity__,__Entity__,961,959
,267,INTEGRATED_INTO,Trajet,TPG,__Entity__,__Entity__,961,619
,267,INTEGRATED_INTO,Trajet,December 2,__Entity__,__Entity__,961,939
,267,INTEGRATED_INTO,Trajet,2016,__Entity__,__Entity__,961,948
,267,INTEGRATED_INTO,Trajet,Switzerland,__Entity__,__Entity__,961,958
,44,CONNECTED_TO,Première phase,Autoroute A1,__Entity__,__Entity__,962,943
,256,SCHEDULED_TO_START,Première phase,Early 2020,__Entity__,__Entity__,962,945
,257,SCHEDULED_TO_END,Première phase,Late 2021,__Entity__,__Entity__,962,944
,2,LOCATED_IN,ligne 12,France,__Entity__,__Entity__,964,654
,120,SERVES,ligne 12,Bachet-de-Pesay,__Entity__,__Entity__,964,330
,120,SERVES,ligne 12,Palettes,__Entity__,__Entity__,964,594
,114,SERVICED_BY,ligne 12,station Moillesulaz,__Entity__,__Entity__,964,1111
,57,HAS_LINE,çõn,ZIPLO,__Entity__,__Entity__,966,866
,57,HAS_LINE,çõn,Saint-Julien,__Entity__,__Entity__,966,971
,60,HAS_TERMINUS,Le Grand-Saconnex,zone aéroportuaire,__Entity__,__Entity__,968,974
,20,HAS_EXTENSION,Le Grand-Saconnex,çõn,__Entity__,__Entity__,968,966
,53,HAS_STATION,Le Grand-Saconnex,"Grand-Saconnex, place",__Entity__,__Entity__,968,1013
,53,HAS_STATION,Le Grand-Saconnex,"Grand-Saconnex, Morillons",__Entity__,__Entity__,968,1014
,53,HAS_STATION,Le Grand-Saconnex,"Grand-Saconnex, P+R",__Entity__,__Entity__,968,1019
,268,OPPOSES,élus écologistes,projet de route,__Entity__,__Entity__,970,969
,269,HAS_ENTRANCE,Saint-Julien,entrée,__Entity__,__Entity__,971,1389
,18,CONNECTS,nouvelle route des Nations,quartier des Nations,__Entity__,__Entity__,975,967
,18,CONNECTS,nouvelle route des Nations,autoroute A1,__Entity__,__Entity__,975,976
,270,IS_PRIORITIZED_OVER,extension vers Ferney,extension vers l'aéroport,__Entity__,__Entity__,978,992
,271,UNLOCKS,accord,chantier de la route,__Entity__,__Entity__,979,999
,272,DOWNGRADES,accord,route de Ferney-Voltaire,__Entity__,__Entity__,979,1003
,273,CONFIRMS,Commission des transports du Grand Conseil du canton de Genève,ligne,__Entity__,__Entity__,980,1002
,274,REACHES_AGREEMENT,État,recourants,__Entity__,__Entity__,982,1008
,275,WILL_BE_MOVED_TO,trafic de transit,nouvelle route,__Entity__,__Entity__,984,996
,276,PRIORITIZE,études,extension vers Ferney,__Entity__,__Entity__,988,978
,56,PART_OF,Ferney-Voltaire,Pays de Gex,__Entity__,__Entity__,989,135
,53,HAS_STATION,Ferney-Voltaire,"Ferney-Voltaire, Ouest",__Entity__,__Entity__,989,1015
,53,HAS_STATION,Ferney-Voltaire,"Ferney-Voltaire, Allée de la Tire",__Entity__,__Entity__,989,1016
,53,HAS_STATION,Ferney-Voltaire,"Ferney-Voltaire, Place du Jura",__Entity__,__Entity__,989,1018
,277,IS_CONSIDERED_WELL_SERVED,extension vers l'aéroport,gare,__Entity__,__Entity__,992,269
,277,IS_CONSIDERED_WELL_SERVED,extension vers l'aéroport,bus,__Entity__,__Entity__,992,990
,278,STARTS,chantier de construction de la route,octobre 2017,__Entity__,__Entity__,993,985
,279,CHOOSES,communauté d'agglomération du Pays de Gex,tracé de la ligne,__Entity__,__Entity__,994,1011
,56,PART_OF,Grand Genève,projets,__Entity__,__Entity__,997,1485
,16,HAS_VALUE,tram,78 millions de francs suisses,__Entity__,__Entity__,998,1000
,280,RECEIVES_FUNDING,extension,septembre 2018,__Entity__,__Entity__,1001,986
,280,RECEIVES_FUNDING,extension,Grand Genève,__Entity__,__Entity__,1001,997
,280,RECEIVES_FUNDING,extension,Confédération,__Entity__,__Entity__,1001,1006
,281,PLANNED_FOR,extension,mairie de Saint-Genis,__Entity__,__Entity__,1001,57
,53,HAS_STATION,ligne,"Grand-Lancy, Pontets",__Entity__,__Entity__,1002,10
,53,HAS_STATION,ligne,"Plan-les-Ouates, Trèfle-Blanc",__Entity__,__Entity__,1002,11
,53,HAS_STATION,ligne,"Grand-Lancy, Palettes",__Entity__,__Entity__,1002,249
,53,HAS_STATION,ligne,"Lancy-Bachet, gare",__Entity__,__Entity__,1002,722
,282,CAN_BE_EXTENDED,ligne,construction de la route,__Entity__,__Entity__,1002,995
,27,IS_PART_OF,route de Ferney-Voltaire,réseau secondaire,__Entity__,__Entity__,1003,1004
,283,WILL_BE_USED_BY,route de Ferney-Voltaire,ligne,__Entity__,__Entity__,1003,1002
,284,HAS_TRAFFIC_LIMITATION,route de Ferney-Voltaire,trafic de transit,__Entity__,__Entity__,1003,984
,268,OPPOSES,canton,projet de route,__Entity__,__Entity__,1005,969
,285,REQUESTS,canton,découpler les deux projets,__Entity__,__Entity__,1005,983
,286,ESTIMATES,canton,tram,__Entity__,__Entity__,1005,998
,3,MENTIONS,réalisation de deux branches,tramways sans ligne aérienne de contact,__Entity__,__Entity__,1007,987
,287,IS_TOWARDS,réalisation de deux branches,Ferney-Voltaire,__Entity__,__Entity__,1007,989
,287,IS_TOWARDS,réalisation de deux branches,aéroport,__Entity__,__Entity__,1007,991
,288,ARE_LED_BY,recourants,Association transports et environnement (ATE),__Entity__,__Entity__,1008,1009
,289,MENTION,études préliminaires,réalisation de deux branches,__Entity__,__Entity__,1010,1007
,97,IS_ON,tracé de la ligne,territoire de Ferney-Voltaire,__Entity__,__Entity__,1011,981
,56,PART_OF,Morez,NStCM,__Entity__,__Entity__,1022,1023
,56,PART_OF,NStCM,TER Auvergne-Rhône-Alpes,__Entity__,__Entity__,1023,1040
,56,PART_OF,Infrastructures,Dépôt du Bachet-de-Pesay,__Entity__,__Entity__,1024,646
,56,PART_OF,Léman Pass,Unireso,__Entity__,__Entity__,1026,563
,56,PART_OF,Léman Pass,Lémanis,__Entity__,__Entity__,1026,639
,56,PART_OF,Proxim'iTi,Transport lacustre,__Entity__,__Entity__,1028,1041
,56,PART_OF,Société nationale des chemins de fer français,SNCF,__Entity__,__Entity__,1030,658
,199,HAS_PART,Société nationale des chemins de fer français,SNCF,__Entity__,__Entity__,1030,658
,56,PART_OF,Arv'i,Proxim'iTi,__Entity__,__Entity__,1035,1028
,56,PART_OF,Kiosques du tramway,CEVA,__Entity__,__Entity__,1036,657
,56,PART_OF,Transports publics de la région nyonnaise,TPN,__Entity__,__Entity__,1037,650
,56,PART_OF,Société intercommunale des bus de la région annécienne,SIBRA,__Entity__,__Entity__,1038,634
,56,PART_OF,Ligne Lyon,Ligne Genève,__Entity__,__Entity__,1039,1025
,56,PART_OF,TER Auvergne-Rhône-Alpes,Tramway,__Entity__,__Entity__,1040,539
,56,PART_OF,Transport lacustre,Mouettes genevoises,__Entity__,__Entity__,1041,645
,56,PART_OF,Chemins de fer fédéraux suisses,CFF,__Entity__,__Entity__,1042,649
,56,PART_OF,Cars Région Haute-Savoie,Autobus hors Unireso/Léman Pass,__Entity__,__Entity__,1043,1044
,56,PART_OF,Autobus hors Unireso/Léman Pass,Arv'i,__Entity__,__Entity__,1044,1035
,56,PART_OF,Ligne Aix-les-Bains,Ligne Annemasse,__Entity__,__Entity__,1045,1031
,78,HAS_TYPE,Conduite (système),Manuelle (marche à vue),__Entity__,__Entity__,1050,678
,290,HAS_MEASURE,Chêne-Bourg,Voie verte d’agglomération,__Entity__,__Entity__,1051,1515
,290,HAS_MEASURE,Chêne-Bourg,Aménagement de l’interface de Chêne-Bourg,__Entity__,__Entity__,1051,1627
,290,HAS_MEASURE,Chêne-Bourg,Mise en place de la ligne 17 Annemasse - Genève,__Entity__,__Entity__,1051,1628
,290,HAS_MEASURE,Chêne-Bourg,Construction d’une vélostation de 250 places et 164 places vélo prévues sur l’espace public,__Entity__,__Entity__,1051,1629
,290,HAS_MEASURE,Chêne-Bourg,Réalisation d’un maillage mobilité douce et d’aménagements paysagers dans la centralité des Trois-Chêne,__Entity__,__Entity__,1051,1632
,290,HAS_MEASURE,Chêne-Bourg,Construction de 100 places P+R,__Entity__,__Entity__,1051,1633
,290,HAS_MEASURE,Chêne-Bourg,Création des lignes 38 et H et modification des tracés des lignes C et 31,__Entity__,__Entity__,1051,1634
,290,HAS_MEASURE,Chêne-Bourg,Aménagement de 135 places pour deux-roues motorisées dans le parking souterrain,__Entity__,__Entity__,1051,1638
,57,HAS_LINE,"Lancy, Palettes",Ligne 15,__Entity__,__Entity__,1056,296
,53,HAS_STATION,"Lancy, Palettes",Plainpalais,__Entity__,__Entity__,1056,589
,290,HAS_MEASURE,Genève-Eaux-Vives,Voie verte d’agglomération,__Entity__,__Entity__,1058,1515
,290,HAS_MEASURE,Genève-Eaux-Vives,Construction de 50 places P+R,__Entity__,__Entity__,1058,1631
,290,HAS_MEASURE,Genève-Eaux-Vives,Modification du tracé de la T,__Entity__,__Entity__,1058,1635
,290,HAS_MEASURE,Genève-Eaux-Vives,Construction d’une vélostation de 500 places,__Entity__,__Entity__,1058,1636
,290,HAS_MEASURE,Genève-Eaux-Vives,Construction d’une vélostation de 230 places,__Entity__,__Entity__,1058,1637
,57,HAS_LINE,Gare de Genève-Eaux-Vives,CEVA,__Entity__,__Entity__,1059,657
,53,HAS_STATION,Gare de Genève-Eaux-Vives,Genève-Eaux-Vives,__Entity__,__Entity__,1059,1058
,57,HAS_LINE,"Ambilly, Croix-d'Ambilly",CEVA,__Entity__,__Entity__,1060,657
,57,HAS_LINE,"Gaillard, Libération",CEVA,__Entity__,__Entity__,1061,657
,57,HAS_LINE,"Annemasse, Glières",Ligne d'Aix-les-Bains-Le Revard à Annemasse,__Entity__,__Entity__,1062,1069
,57,HAS_LINE,"Annemasse, Place Deffaugt",Ligne d'Aix-les-Bains-Le Revard à Annemasse,__Entity__,__Entity__,1063,1069
,56,PART_OF,"Thônex, Graveson",Ligne 12,__Entity__,__Entity__,1064,295
,57,HAS_LINE,"Thônex, Graveson",Ligne 12,__Entity__,__Entity__,1064,295
,57,HAS_LINE,"Annemasse, Place de l'Étoile",Ligne d'Aix-les-Bains-Le Revard à Annemasse,__Entity__,__Entity__,1066,1069
,56,PART_OF,"Chêne-Bourg, Place Favre",Ligne 18,__Entity__,__Entity__,1068,302
,2,LOCATED_IN,"Chêne-Bourg, Place Favre",Chêne-Bourg,__Entity__,__Entity__,1068,1051
,57,HAS_LINE,"Chêne-Bourg, Place Favre",Tram CEVA,__Entity__,__Entity__,1068,1057
,56,PART_OF,"Chêne-Bourg, Peillonnex",Ligne 18,__Entity__,__Entity__,1070,302
,57,HAS_LINE,"Chêne-Bourg, Peillonnex",Tram CEVA,__Entity__,__Entity__,1070,1057
,57,HAS_LINE,"Gaillard, Millet",CEVA,__Entity__,__Entity__,1071,657
,56,PART_OF,"Chêne-Bougeries, Grange-Falquet",Ligne 18,__Entity__,__Entity__,1074,302
,2,LOCATED_IN,"Chêne-Bougeries, Grange-Falquet",Chêne-Bougeries,__Entity__,__Entity__,1074,1047
,56,PART_OF,"Chêne-Bougeries, Grange-Canal",Ligne 18,__Entity__,__Entity__,1075,302
,2,LOCATED_IN,"Chêne-Bougeries, Grange-Canal",Chêne-Bougeries,__Entity__,__Entity__,1075,1047
,2,LOCATED_IN,"Genève-Eaux-Vives, gare",Genève,__Entity__,__Entity__,1076,236
,54,HAS_CONNECTION,"Genève-Eaux-Vives, gare",CEVA,__Entity__,__Entity__,1076,657
,54,HAS_CONNECTION,"Genève-Eaux-Vives, gare",Ligne M1,__Entity__,__Entity__,1076,1085
,54,HAS_CONNECTION,Gare de Chêne-Bourg,Ligne 18,__Entity__,__Entity__,1077,302
,56,PART_OF,Place Deffaugt Annemasse,rebroussement Annemasse,__Entity__,__Entity__,1078,1080
,56,PART_OF,Place de l'Étoile,rebroussement Annemasse,__Entity__,__Entity__,1079,1080
,56,PART_OF,"Genève, Rive",Ligne M1,__Entity__,__Entity__,1082,1085
,2,LOCATED_IN,"Genève, Rive",Genève,__Entity__,__Entity__,1082,236
,56,PART_OF,"Genève, Villereuse Roches",Ligne M1,__Entity__,__Entity__,1083,1085
,56,PART_OF,"Genève, Amandolier",Ligne M1,__Entity__,__Entity__,1084,1085
,2,LOCATED_IN,"Genève, Amandolier",Genève,__Entity__,__Entity__,1084,236
,56,PART_OF,Douane de Moillesul,Ligne 12,__Entity__,__Entity__,1086,295
,56,PART_OF,"Genève, Place de Neuve",Ligne 15,__Entity__,__Entity__,1087,296
,2,LOCATED_IN,"Genève, Place de Neuve",Genève,__Entity__,__Entity__,1087,236
,56,PART_OF,"Genève, Terrassière",Ligne M1,__Entity__,__Entity__,1088,1085
,2,LOCATED_IN,"Genève, Terrassière",Genève,__Entity__,__Entity__,1088,236
,56,PART_OF,"Genève, Molard",Ligne 14,__Entity__,__Entity__,1089,473
,2,LOCATED_IN,"Genève, Molard",Genève,__Entity__,__Entity__,1089,236
,56,PART_OF,Glières,rebroussement Annemasse,__Entity__,__Entity__,1090,1080
,56,PART_OF,"Chêne-Bougeries, Grangettes",Ligne 18,__Entity__,__Entity__,1091,302
,2,LOCATED_IN,"Chêne-Bougeries, Grangettes",Chêne-Bougeries,__Entity__,__Entity__,1091,1047
,120,SERVES,Tramway line 17,Annemasse,__Entity__,__Entity__,1094,258
,120,SERVES,Tramway line 17,Thônex,__Entity__,__Entity__,1094,294
,120,SERVES,Tramway line 17,Carouge,__Entity__,__Entity__,1094,340
,120,SERVES,Tramway line 17,Lancy,__Entity__,__Entity__,1094,493
,120,SERVES,Tramway line 17,Chêne-Bougeries,__Entity__,__Entity__,1094,1047
,120,SERVES,Tramway line 17,Chêne-Bourg,__Entity__,__Entity__,1094,1051
,120,SERVES,Tramway line 17,Ambilly,__Entity__,__Entity__,1094,1052
,120,SERVES,Tramway line 17,Gaillard,__Entity__,__Entity__,1094,1054
,291,FREED_INDEX,ligne 36,ligne de tramway,__Entity__,__Entity__,1096,1108
,175,LENGTH,nouveau tronçon,"3,3 km",__Entity__,__Entity__,1099,1105
,292,BECAME,la vieille-ville,ligne 36,__Entity__,__Entity__,1101,1096
,2,LOCATED_IN,canton de Genève,Genève,__Entity__,__Entity__,1110,236
,2,LOCATED_IN,canton de Genève,Suisse,__Entity__,__Entity__,1110,638
,2,LOCATED_IN,canton de Genève,Switzerland,__Entity__,__Entity__,1110,958
,114,SERVICED_BY,canton de Genève,Annemasse,__Entity__,__Entity__,1110,258
,2,LOCATED_IN,station Moillesulaz,France,__Entity__,__Entity__,1111,654
,2,LOCATED_IN,Lycée des Glières,Annemasse,__Entity__,__Entity__,1112,258
,114,SERVICED_BY,Lycée des Glières,tram franco-genevois,__Entity__,__Entity__,1112,1114
,293,BUILT_IN_YEAR,Lycée des Glières,2020,__Entity__,__Entity__,1112,1122
,294,OPENED_IN_YEAR,Lycée des Glières,2022,__Entity__,__Entity__,1112,931
,2,LOCATED_IN,station Parc Montessuit,France,__Entity__,__Entity__,1113,654
,114,SERVICED_BY,station Parc Montessuit,tram franco-genevois,__Entity__,__Entity__,1113,1114
,114,SERVICED_BY,tram franco-genevois,ligne 12,__Entity__,__Entity__,1114,964
,2,LOCATED_IN,18″ E 10 Genève Tramway,Genève,__Entity__,__Entity__,1132,236
